Date,Scheme,NAV
2025-11-14,Scheme_07,69.73
2025-11-15,Scheme_07,69.32
2025-11-16,Scheme_07,69.41
2025-11-17,Scheme_07,69.65
2025-11-18,Scheme_07,69.86
2025-11-19,Scheme_07,69.69
2025-11-20,Scheme_07,70.58
2025-11-21,Scheme_07,70.22
2025-11-22,Scheme_07,69.91
2025-11-23,Scheme_07,70.0
2025-11-24,Scheme_07,70.66
2025-11-25,Scheme_07,70.43
2025-11-26,Scheme_07,70.37
2025-11-27,Scheme_07,70.71
2025-11-28,Scheme_07,70.73
2025-11-29,Scheme_07,70.65
2025-11-30,Scheme_07,70.84
2025-12-01,Scheme_07,70.94
2025-12-02,Scheme_07,71.27
2025-12-03,Scheme_07,71.67
2025-12-04,Scheme_07,71.79
2025-12-05,Scheme_07,71.89
2025-12-06,Scheme_07,71.98
2025-12-07,Scheme_07,72.14
2025-12-08,Scheme_07,72.18
2025-12-09,Scheme_07,72.2
2025-12-10,Scheme_07,72.58
2025-12-11,Scheme_07,73.05
2025-12-12,Scheme_07,72.62
2025-12-13,Scheme_07,72.65
2025-12-14,Scheme_07,72.46
2025-12-15,Scheme_07,72.39
2025-12-16,Scheme_07,72.53
2025-12-17,Scheme_07,72.75
2025-12-18,Scheme_07,72.73
2025-12-19,Scheme_07,72.18
2025-12-20,Scheme_07,71.91
2025-12-21,Scheme_07,72.2
2025-12-22,Scheme_07,71.4
2025-12-23,Scheme_07,71.77
2025-12-24,Scheme_07,71.95
2025-12-25,Scheme_07,72.36
2025-12-26,Scheme_07,72.32
2025-12-27,Scheme_07,71.73
2025-12-28,Scheme_07,71.88
2025-12-29,Scheme_07,72.28
2025-12-30,Scheme_07,72.58
2025-12-31,Scheme_07,72.4
2022-01-01,Scheme_08,50.05
2022-01-02,Scheme_08,49.91
2022-01-03,Scheme_08,49.68
2022-01-04,Scheme_08,49.99
2022-01-05,Scheme_08,49.65
2022-01-06,Scheme_08,49.4
2022-01-07,Scheme_08,49.09
2022-01-08,Scheme_08,48.66
2022-01-09,Scheme_08,48.73
2022-01-10,Scheme_08,49.09
2022-01-11,Scheme_08,49.06
2022-01-12,Scheme_08,48.63
2022-01-13,Scheme_08,48.9
2022-01-14,Scheme_08,49.42
2022-01-15,Scheme_08,49.25
2022-01-16,Scheme_08,49.13
2022-01-17,Scheme_08,49.3
2022-01-18,Scheme_08,49.81
2022-01-19,Scheme_08,49.67
2022-01-20,Scheme_08,49.29
2022-01-21,Scheme_08,49.5
2022-01-22,Scheme_08,49.76
2022-01-23,Scheme_08,49.78
2022-01-24,Scheme_08,49.64
2022-01-25,Scheme_08,49.95
2022-01-26,Scheme_08,50.13
2022-01-27,Scheme_08,49.92
2022-01-28,Scheme_08,49.96
2022-01-29,Scheme_08,49.57
2022-01-30,Scheme_08,49.8
2022-01-31,Scheme_08,49.74
2022-02-01,Scheme_08,49.63
2022-02-02,Scheme_08,49.64
2022-02-03,Scheme_08,49.67
2022-02-04,Scheme_08,49.96
2022-02-05,Scheme_08,50.16
2022-02-06,Scheme_08,50.13
2022-02-07,Scheme_08,50.38
2022-02-08,Scheme_08,50.52
2022-02-09,Scheme_08,50.41
2022-02-10,Scheme_08,50.39
2022-02-11,Scheme_08,50.37
2022-02-12,Scheme_08,50.54
2022-02-13,Scheme_08,50.45
2022-02-14,Scheme_08,50.35
2022-02-15,Scheme_08,50.96
2022-02-16,Scheme_08,51.27
2022-02-17,Scheme_08,51.06
2022-02-18,Scheme_08,51.25
2022-02-19,Scheme_08,51.3
2022-02-20,Scheme_08,51.44
2022-02-21,Scheme_08,51.5
2022-02-22,Scheme_08,51.88
2022-02-23,Scheme_08,52.0
2022-02-24,Scheme_08,52.0
2022-02-25,Scheme_08,52.34
2022-02-26,Scheme_08,52.43
2022-02-27,Scheme_08,52.48
2022-02-28,Scheme_08,52.6
2022-03-01,Scheme_08,52.59
2022-03-02,Scheme_08,52.61
2022-03-03,Scheme_08,52.46
2022-03-04,Scheme_08,52.25
2022-03-05,Scheme_08,51.97
2022-03-06,Scheme_08,51.57
2022-03-07,Scheme_08,51.33
2022-03-08,Scheme_08,51.3
2022-03-09,Scheme_08,51.35
2022-03-10,Scheme_08,51.29
2022-03-11,Scheme_08,50.6
2022-03-12,Scheme_08,51.09
2022-03-13,Scheme_08,51.44
2022-03-14,Scheme_08,51.59
2022-03-15,Scheme_08,52.18
2022-03-16,Scheme_08,51.91
2022-03-17,Scheme_08,52.5
2022-03-18,Scheme_08,52.23
2022-03-19,Scheme_08,52.32
2022-03-20,Scheme_08,51.96
2022-03-21,Scheme_08,51.98
2022-03-22,Scheme_08,52.12
2022-03-23,Scheme_08,52.09
2022-03-24,Scheme_08,52.33
2022-03-25,Scheme_08,52.38
2022-03-26,Scheme_08,52.24
2022-03-27,Scheme_08,52.09
2022-03-28,Scheme_08,52.35
2022-03-29,Scheme_08,52.18
2022-03-30,Scheme_08,52.47
2022-03-31,Scheme_08,52.86
2022-04-01,Scheme_08,52.38
2022-04-02,Scheme_08,52.74
2022-04-03,Scheme_08,53.37
2022-04-04,Scheme_08,53.47
2022-04-05,Scheme_08,53.67
2022-04-06,Scheme_08,54.0
2022-04-07,Scheme_08,53.94
2022-04-08,Scheme_08,54.01
2022-04-09,Scheme_08,53.64
2022-04-10,Scheme_08,53.7
2022-04-11,Scheme_08,53.87
2022-04-12,Scheme_08,54.04
2022-04-13,Scheme_08,54.38
2022-04-14,Scheme_08,54.17
2022-04-15,Scheme_08,54.03
2022-04-16,Scheme_08,54.62
2022-04-17,Scheme_08,54.6
2022-04-18,Scheme_08,54.68
2022-04-19,Scheme_08,54.68
2022-04-20,Scheme_08,54.45
2022-04-21,Scheme_08,54.96
2022-04-22,Scheme_08,54.82
2022-04-23,Scheme_08,54.5
2022-04-24,Scheme_08,54.38
2022-04-25,Scheme_08,53.8
2022-04-26,Scheme_08,53.63
2022-04-27,Scheme_08,53.36
2022-04-28,Scheme_08,53.56
2022-04-29,Scheme_08,53.38
2022-04-30,Scheme_08,53.67
2022-05-01,Scheme_08,54.11
2022-05-02,Scheme_08,54.36
2022-05-03,Scheme_08,54.32
2022-05-04,Scheme_08,54.38
2022-05-05,Scheme_08,53.94
2022-05-06,Scheme_08,53.92
2022-05-07,Scheme_08,53.68
2022-05-08,Scheme_08,53.91
2022-05-09,Scheme_08,54.7
2022-05-10,Scheme_08,54.87
2022-05-11,Scheme_08,54.3
2022-05-12,Scheme_08,54.21
2022-05-13,Scheme_08,54.26
2022-05-14,Scheme_08,54.31
2022-05-15,Scheme_08,54.11
2022-05-16,Scheme_08,54.21
2022-05-17,Scheme_08,53.85
2022-05-18,Scheme_08,53.59
2022-05-19,Scheme_08,53.8
2022-05-20,Scheme_08,53.52
2022-05-21,Scheme_08,53.7
2022-05-22,Scheme_08,53.31
2022-05-23,Scheme_08,53.86
2022-05-24,Scheme_08,53.65
2022-05-25,Scheme_08,53.6
2022-05-26,Scheme_08,53.72
2022-05-27,Scheme_08,53.57
2022-05-28,Scheme_08,53.63
2022-05-29,Scheme_08,53.82
2022-05-30,Scheme_08,54.13
2022-05-31,Scheme_08,54.39
2022-06-01,Scheme_08,54.36
2022-06-02,Scheme_08,54.33
2022-06-03,Scheme_08,55.06
2022-06-04,Scheme_08,55.36
2022-06-05,Scheme_08,55.11
2022-06-06,Scheme_08,55.16
2022-06-07,Scheme_08,55.08
2022-06-08,Scheme_08,55.06
2022-06-09,Scheme_08,54.71
2022-06-10,Scheme_08,54.6
2022-06-11,Scheme_08,55.17
2022-06-12,Scheme_08,55.36
2022-06-13,Scheme_08,54.63
2022-06-14,Scheme_08,55.02
2022-06-15,Scheme_08,55.37
2022-06-16,Scheme_08,55.28
2022-06-17,Scheme_08,55.51
2022-06-18,Scheme_08,55.27
2022-06-19,Scheme_08,55.15
2022-06-20,Scheme_08,55.62
2022-06-21,Scheme_08,55.56
2022-06-22,Scheme_08,55.02
2022-06-23,Scheme_08,55.02
2022-06-24,Scheme_08,55.02
2022-06-25,Scheme_08,55.4
2022-06-26,Scheme_08,55.42
2022-06-27,Scheme_08,55.32
2022-06-28,Scheme_08,55.65
2022-06-29,Scheme_08,55.71
2022-06-30,Scheme_08,55.5
2022-07-01,Scheme_08,55.87
2022-07-02,Scheme_08,55.95
2022-07-03,Scheme_08,55.97
2022-07-04,Scheme_08,56.04
2022-07-05,Scheme_08,55.74
2022-07-06,Scheme_08,55.6
2022-07-07,Scheme_08,55.62
2022-07-08,Scheme_08,55.58
2022-07-09,Scheme_08,55.98
2022-07-10,Scheme_08,56.07
2022-07-11,Scheme_08,56.35
2022-07-12,Scheme_08,56.37
2022-07-13,Scheme_08,56.71
2022-07-14,Scheme_08,56.84
2022-07-15,Scheme_08,56.87
2022-07-16,Scheme_08,56.88
2022-07-17,Scheme_08,56.62
2022-07-18,Scheme_08,56.79
2022-07-19,Scheme_08,56.8
2022-07-20,Scheme_08,56.67
2022-07-21,Scheme_08,57.02
2022-07-22,Scheme_08,56.66
2022-07-23,Scheme_08,56.56
2022-07-24,Scheme_08,56.89
2022-07-25,Scheme_08,57.0
2022-07-26,Scheme_08,57.01
2022-07-27,Scheme_08,57.1
2022-07-28,Scheme_08,57.18
2022-07-29,Scheme_08,56.74
2022-07-30,Scheme_08,56.66
2022-07-31,Scheme_08,57.16
2022-08-01,Scheme_08,56.98
2022-08-02,Scheme_08,56.91
2022-08-03,Scheme_08,56.77
2022-08-04,Scheme_08,56.76
2022-08-05,Scheme_08,56.6
2022-08-06,Scheme_08,56.77
2022-08-07,Scheme_08,56.85
2022-08-08,Scheme_08,57.1
2022-08-09,Scheme_08,56.81
2022-08-10,Scheme_08,56.72
2022-08-11,Scheme_08,56.68
2022-08-12,Scheme_08,56.83
2022-08-13,Scheme_08,56.62
2022-08-14,Scheme_08,56.91
2022-08-15,Scheme_08,57.29
2022-08-16,Scheme_08,57.01
2022-08-17,Scheme_08,56.88
2022-08-18,Scheme_08,56.74
2022-08-19,Scheme_08,57.55
2022-08-20,Scheme_08,57.44
2022-08-21,Scheme_08,57.97
2022-08-22,Scheme_08,57.61
2022-08-23,Scheme_08,57.33
2022-08-24,Scheme_08,57.14
2022-08-25,Scheme_08,56.91
2022-08-26,Scheme_08,56.85
2022-08-27,Scheme_08,56.66
2022-08-28,Scheme_08,56.43
2022-08-29,Scheme_08,56.8
2022-08-30,Scheme_08,57.19
2022-08-31,Scheme_08,57.49
2022-09-01,Scheme_08,57.67
2022-09-02,Scheme_08,57.72
2022-09-03,Scheme_08,57.59
2022-09-04,Scheme_08,57.32
2022-09-05,Scheme_08,57.45
2022-09-06,Scheme_08,57.12
2022-09-07,Scheme_08,56.84
2022-09-08,Scheme_08,57.2
2022-09-09,Scheme_08,57.8
2022-09-10,Scheme_08,57.93
2022-09-11,Scheme_08,58.28
2022-09-12,Scheme_08,58.23
2022-09-13,Scheme_08,57.85
2022-09-14,Scheme_08,58.05
2022-09-15,Scheme_08,58.24
2022-09-16,Scheme_08,58.29
2022-09-17,Scheme_08,58.23
2022-09-18,Scheme_08,58.54
2022-09-19,Scheme_08,58.27
2022-09-20,Scheme_08,58.05
2022-09-21,Scheme_08,57.77
2022-09-22,Scheme_08,57.82
2022-09-23,Scheme_08,57.51
2022-09-24,Scheme_08,57.33
2022-09-25,Scheme_08,57.13
2022-09-26,Scheme_08,57.08
2022-09-27,Scheme_08,56.65
2022-09-28,Scheme_08,56.7
2022-09-29,Scheme_08,57.09
2022-09-30,Scheme_08,57.15
2022-10-01,Scheme_08,57.63
2022-10-02,Scheme_08,58.05
2022-10-03,Scheme_08,58.31
2022-10-04,Scheme_08,58.35
2022-10-05,Scheme_08,58.38
2022-10-06,Scheme_08,58.62
2022-10-07,Scheme_08,58.53
2022-10-08,Scheme_08,57.98
2022-10-09,Scheme_08,58.15
2022-10-10,Scheme_08,57.83
2022-10-11,Scheme_08,57.56
2022-10-12,Scheme_08,57.58
2022-10-13,Scheme_08,57.57
2022-10-14,Scheme_08,57.17
2022-10-15,Scheme_08,57.24
2022-10-16,Scheme_08,57.55
2022-10-17,Scheme_08,57.23
2022-10-18,Scheme_08,57.63
2022-10-19,Scheme_08,57.18
2022-10-20,Scheme_08,57.84
2022-10-21,Scheme_08,57.74
2022-10-22,Scheme_08,57.8
2022-10-23,Scheme_08,57.25
2022-10-24,Scheme_08,57.25
2022-10-25,Scheme_08,57.34
2022-10-26,Scheme_08,57.34
2022-10-27,Scheme_08,57.19
2022-10-28,Scheme_08,56.92
2022-10-29,Scheme_08,57.28
2022-10-30,Scheme_08,57.31
2022-10-31,Scheme_08,57.79
2022-11-01,Scheme_08,57.66
2022-11-02,Scheme_08,57.55
2022-11-03,Scheme_08,57.81
2022-11-04,Scheme_08,57.34
2022-11-05,Scheme_08,57.0
2022-11-06,Scheme_08,57.35
2022-11-07,Scheme_08,57.02
2022-11-08,Scheme_08,56.49
2022-11-09,Scheme_08,57.07
2022-11-10,Scheme_08,56.67
2022-11-11,Scheme_08,56.75
2022-11-12,Scheme_08,56.79
2022-11-13,Scheme_08,55.97
2022-11-14,Scheme_08,55.91
2022-11-15,Scheme_08,56.06
2022-11-16,Scheme_08,56.19
2022-11-17,Scheme_08,56.48
2022-11-18,Scheme_08,56.38
2022-11-19,Scheme_08,56.62
2022-11-20,Scheme_08,56.43
2022-11-21,Scheme_08,56.03
2022-11-22,Scheme_08,55.66
2022-11-23,Scheme_08,55.24
2022-11-24,Scheme_08,55.56
2022-11-25,Scheme_08,55.13
2022-11-26,Scheme_08,55.23
2022-11-27,Scheme_08,55.17
2022-11-28,Scheme_08,55.16
2022-11-29,Scheme_08,55.59
2022-11-30,Scheme_08,55.48
2022-12-01,Scheme_08,55.68
2022-12-02,Scheme_08,55.71
2022-12-03,Scheme_08,55.68
2022-12-04,Scheme_08,56.39
2022-12-05,Scheme_08,55.98
2022-12-06,Scheme_08,56.39
2022-12-07,Scheme_08,56.61
2022-12-08,Scheme_08,56.48
2022-12-09,Scheme_08,56.99
2022-12-10,Scheme_08,56.46
2022-12-11,Scheme_08,56.32
2022-12-12,Scheme_08,55.98
2022-12-13,Scheme_08,56.12
2022-12-14,Scheme_08,55.81
2022-12-15,Scheme_08,55.96
2022-12-16,Scheme_08,55.92
2022-12-17,Scheme_08,55.8
2022-12-18,Scheme_08,55.93
2022-12-19,Scheme_08,55.87
2022-12-20,Scheme_08,55.57
2022-12-21,Scheme_08,56.43
2022-12-22,Scheme_08,56.3
2022-12-23,Scheme_08,55.66
2022-12-24,Scheme_08,55.42
2022-12-25,Scheme_08,55.06
2022-12-26,Scheme_08,55.33
2022-12-27,Scheme_08,55.45
2022-12-28,Scheme_08,55.59
2022-12-29,Scheme_08,55.5
2022-12-30,Scheme_08,55.43
2022-12-31,Scheme_08,55.34
2023-01-01,Scheme_08,55.34
2023-01-02,Scheme_08,55.61
2023-01-03,Scheme_08,55.73
2023-01-04,Scheme_08,55.9
2023-01-05,Scheme_08,56.07
2023-01-06,Scheme_08,56.35
2023-01-07,Scheme_08,56.46
2023-01-08,Scheme_08,56.59
2023-01-09,Scheme_08,56.96
2023-01-10,Scheme_08,56.78
2023-01-11,Scheme_08,56.55
2023-01-12,Scheme_08,56.21
2023-01-13,Scheme_08,56.29
2023-01-14,Scheme_08,55.75
2023-01-15,Scheme_08,55.91
2023-01-16,Scheme_08,55.9
2023-01-17,Scheme_08,56.26
2023-01-18,Scheme_08,56.08
2023-01-19,Scheme_08,56.03
2023-01-20,Scheme_08,56.39
2023-01-21,Scheme_08,56.83
2023-01-22,Scheme_08,56.64
2023-01-23,Scheme_08,56.72
2023-01-24,Scheme_08,56.82
2023-01-25,Scheme_08,56.96
2023-01-26,Scheme_08,56.9
2023-01-27,Scheme_08,57.3
2023-01-28,Scheme_08,56.76
2023-01-29,Scheme_08,56.65
2023-01-30,Scheme_08,56.8
2023-01-31,Scheme_08,56.96
2023-02-01,Scheme_08,57.39
2023-02-02,Scheme_08,57.77
2023-02-03,Scheme_08,57.7
2023-02-04,Scheme_08,58.11
2023-02-05,Scheme_08,57.92
2023-02-06,Scheme_08,58.22
2023-02-07,Scheme_08,58.78
2023-02-08,Scheme_08,59.16
2023-02-09,Scheme_08,59.21
2023-02-10,Scheme_08,59.14
2023-02-11,Scheme_08,58.7
2023-02-12,Scheme_08,58.81
2023-02-13,Scheme_08,58.5
2023-02-14,Scheme_08,58.28
2023-02-15,Scheme_08,57.94
2023-02-16,Scheme_08,57.82
2023-02-17,Scheme_08,57.83
2023-02-18,Scheme_08,57.94
2023-02-19,Scheme_08,57.78
2023-02-20,Scheme_08,58.12
2023-02-21,Scheme_08,58.07
2023-02-22,Scheme_08,57.86
2023-02-23,Scheme_08,57.95
2023-02-24,Scheme_08,58.55
2023-02-25,Scheme_08,58.67
2023-02-26,Scheme_08,58.59
2023-02-27,Scheme_08,58.15
2023-02-28,Scheme_08,58.1
2023-03-01,Scheme_08,58.19
2023-03-02,Scheme_08,58.1
2023-03-03,Scheme_08,57.62
2023-03-04,Scheme_08,57.38
2023-03-05,Scheme_08,57.84
2023-03-06,Scheme_08,58.29
2023-03-07,Scheme_08,58.04
2023-03-08,Scheme_08,58.26
2023-03-09,Scheme_08,57.93
2023-03-10,Scheme_08,58.37
2023-03-11,Scheme_08,58.47
2023-03-12,Scheme_08,58.77
2023-03-13,Scheme_08,58.28
2023-03-14,Scheme_08,58.5
2023-03-15,Scheme_08,58.52
2023-03-16,Scheme_08,58.79
2023-03-17,Scheme_08,59.09
2023-03-18,Scheme_08,59.13
2023-03-19,Scheme_08,58.97
2023-03-20,Scheme_08,59.22
2023-03-21,Scheme_08,59.22
2023-03-22,Scheme_08,58.98
2023-03-23,Scheme_08,58.72
2023-03-24,Scheme_08,58.3
2023-03-25,Scheme_08,58.17
2023-03-26,Scheme_08,58.52
2023-03-27,Scheme_08,58.59
2023-03-28,Scheme_08,58.45
2023-03-29,Scheme_08,58.71
2023-03-30,Scheme_08,58.48
2023-03-31,Scheme_08,58.53
2023-04-01,Scheme_08,58.5
2023-04-02,Scheme_08,58.75
2023-04-03,Scheme_08,58.3
2023-04-04,Scheme_08,58.06
2023-04-05,Scheme_08,57.59
2023-04-06,Scheme_08,57.54
2023-04-07,Scheme_08,57.92
2023-04-08,Scheme_08,57.79
2023-04-09,Scheme_08,57.65
2023-04-10,Scheme_08,57.94
2023-04-11,Scheme_08,58.28
2023-04-12,Scheme_08,58.27
2023-04-13,Scheme_08,58.5
2023-04-14,Scheme_08,58.19
2023-04-15,Scheme_08,58.63
2023-04-16,Scheme_08,59.29
2023-04-17,Scheme_08,59.47
2023-04-18,Scheme_08,58.86
2023-04-19,Scheme_08,58.71
2023-04-20,Scheme_08,58.92
2023-04-21,Scheme_08,58.81
2023-04-22,Scheme_08,59.21
2023-04-23,Scheme_08,59.41
2023-04-24,Scheme_08,59.22
2023-04-25,Scheme_08,59.25
2023-04-26,Scheme_08,59.0
2023-04-27,Scheme_08,58.96
2023-04-28,Scheme_08,58.82
2023-04-29,Scheme_08,59.19
2023-04-30,Scheme_08,59.84
2023-05-01,Scheme_08,59.44
2023-05-02,Scheme_08,58.88
2023-05-03,Scheme_08,58.82
2023-05-04,Scheme_08,58.39
2023-05-05,Scheme_08,58.42
2023-05-06,Scheme_08,58.67
2023-05-07,Scheme_08,59.14
2023-05-08,Scheme_08,59.22
2023-05-09,Scheme_08,59.18
2023-05-10,Scheme_08,58.61
2023-05-11,Scheme_08,58.63
2023-05-12,Scheme_08,58.67
2023-05-13,Scheme_08,58.89
2023-05-14,Scheme_08,58.69
2023-05-15,Scheme_08,58.58
2023-05-16,Scheme_08,58.16
2023-05-17,Scheme_08,57.49
2023-05-18,Scheme_08,57.18
2023-05-19,Scheme_08,56.73
2023-05-20,Scheme_08,56.85
2023-05-21,Scheme_08,56.71
2023-05-22,Scheme_08,56.57
2023-05-23,Scheme_08,56.3
2023-05-24,Scheme_08,55.35
2023-05-25,Scheme_08,55.82
2023-05-26,Scheme_08,55.54
2023-05-27,Scheme_08,55.44
2023-05-28,Scheme_08,55.02
2023-05-29,Scheme_08,55.33
2023-05-30,Scheme_08,55.39
2023-05-31,Scheme_08,55.17
2023-06-01,Scheme_08,55.07
2023-06-02,Scheme_08,55.59
2023-06-03,Scheme_08,55.59
2023-06-04,Scheme_08,55.56
2023-06-05,Scheme_08,55.29
2023-06-06,Scheme_08,54.75
2023-06-07,Scheme_08,54.72
2023-06-08,Scheme_08,54.83
2023-06-09,Scheme_08,55.18
2023-06-10,Scheme_08,54.53
2023-06-11,Scheme_08,54.21
2023-06-12,Scheme_08,54.06
2023-06-13,Scheme_08,54.08
2023-06-14,Scheme_08,54.05
2023-06-15,Scheme_08,54.04
2023-06-16,Scheme_08,54.18
2023-06-17,Scheme_08,53.93
2023-06-18,Scheme_08,54.23
2023-06-19,Scheme_08,54.38
2023-06-20,Scheme_08,54.3
2023-06-21,Scheme_08,54.8
2023-06-22,Scheme_08,55.29
2023-06-23,Scheme_08,55.59
2023-06-24,Scheme_08,54.7
2023-06-25,Scheme_08,55.2
2023-06-26,Scheme_08,55.46
2023-06-27,Scheme_08,56.08
2023-06-28,Scheme_08,56.47
2023-06-29,Scheme_08,56.96
2023-06-30,Scheme_08,57.25
2023-07-01,Scheme_08,57.67
2023-07-02,Scheme_08,58.29
2023-07-03,Scheme_08,58.37
2023-07-04,Scheme_08,57.92
2023-07-05,Scheme_08,57.85
2023-07-06,Scheme_08,57.99
2023-07-07,Scheme_08,58.03
2023-07-08,Scheme_08,57.68
2023-07-09,Scheme_08,57.21
2023-07-10,Scheme_08,57.0
2023-07-11,Scheme_08,57.27
2023-07-12,Scheme_08,57.76
2023-07-13,Scheme_08,58.06
2023-07-14,Scheme_08,58.39
2023-07-15,Scheme_08,58.39
2023-07-16,Scheme_08,57.89
2023-07-17,Scheme_08,57.77
2023-07-18,Scheme_08,57.71
2023-07-19,Scheme_08,57.58
2023-07-20,Scheme_08,57.62
2023-07-21,Scheme_08,57.77
2023-07-22,Scheme_08,58.05
2023-07-23,Scheme_08,57.98
2023-07-24,Scheme_08,57.43
2023-07-25,Scheme_08,57.31
2023-07-26,Scheme_08,57.34
2023-07-27,Scheme_08,57.73
2023-07-28,Scheme_08,57.58
2023-07-29,Scheme_08,57.75
2023-07-30,Scheme_08,57.86
2023-07-31,Scheme_08,57.89
2023-08-01,Scheme_08,58.19
2023-08-02,Scheme_08,58.01
2023-08-03,Scheme_08,57.86
2023-08-04,Scheme_08,57.88
2023-08-05,Scheme_08,57.7
2023-08-06,Scheme_08,57.88
2023-08-07,Scheme_08,57.68
2023-08-08,Scheme_08,57.77
2023-08-09,Scheme_08,57.76
2023-08-10,Scheme_08,57.85
2023-08-11,Scheme_08,57.73
2023-08-12,Scheme_08,57.65
2023-08-13,Scheme_08,57.69
2023-08-14,Scheme_08,57.78
2023-08-15,Scheme_08,57.79
2023-08-16,Scheme_08,58.33
2023-08-17,Scheme_08,58.05
2023-08-18,Scheme_08,58.05
2023-08-19,Scheme_08,57.6
2023-08-20,Scheme_08,57.73
2023-08-21,Scheme_08,57.41
2023-08-22,Scheme_08,57.35
2023-08-23,Scheme_08,57.26
2023-08-24,Scheme_08,57.36
2023-08-25,Scheme_08,57.22
2023-08-26,Scheme_08,57.06
2023-08-27,Scheme_08,57.51
2023-08-28,Scheme_08,57.61
2023-08-29,Scheme_08,57.47
2023-08-30,Scheme_08,57.41
2023-08-31,Scheme_08,57.92
2023-09-01,Scheme_08,57.87
2023-09-02,Scheme_08,57.69
2023-09-03,Scheme_08,57.5
2023-09-04,Scheme_08,57.36
2023-09-05,Scheme_08,57.2
2023-09-06,Scheme_08,56.84
2023-09-07,Scheme_08,56.52
2023-09-08,Scheme_08,56.29
2023-09-09,Scheme_08,56.49
2023-09-10,Scheme_08,56.39
2023-09-11,Scheme_08,56.35
2023-09-12,Scheme_08,56.75
2023-09-13,Scheme_08,57.16
2023-09-14,Scheme_08,57.09
2023-09-15,Scheme_08,56.93
2023-09-16,Scheme_08,56.69
2023-09-17,Scheme_08,56.91
2023-09-18,Scheme_08,56.87
2023-09-19,Scheme_08,56.78
2023-09-20,Scheme_08,56.55
2023-09-21,Scheme_08,56.34
2023-09-22,Scheme_08,56.46
2023-09-23,Scheme_08,56.08
2023-09-24,Scheme_08,56.4
2023-09-25,Scheme_08,56.26
2023-09-26,Scheme_08,56.24
2023-09-27,Scheme_08,55.86
2023-09-28,Scheme_08,55.87
2023-09-29,Scheme_08,55.79
2023-09-30,Scheme_08,55.8
2023-10-01,Scheme_08,56.26
2023-10-02,Scheme_08,56.33
2023-10-03,Scheme_08,56.11
2023-10-04,Scheme_08,55.92
2023-10-05,Scheme_08,56.12
2023-10-06,Scheme_08,56.53
2023-10-07,Scheme_08,56.63
2023-10-08,Scheme_08,56.86
2023-10-09,Scheme_08,57.06
2023-10-10,Scheme_08,57.51
2023-10-11,Scheme_08,56.94
2023-10-12,Scheme_08,57.16
2023-10-13,Scheme_08,57.48
2023-10-14,Scheme_08,57.1
2023-10-15,Scheme_08,56.85
2023-10-16,Scheme_08,56.62
2023-10-17,Scheme_08,56.42
2023-10-18,Scheme_08,56.29
2023-10-19,Scheme_08,56.39
2023-10-20,Scheme_08,56.67
2023-10-21,Scheme_08,57.01
2023-10-22,Scheme_08,56.78
2023-10-23,Scheme_08,56.55
2023-10-24,Scheme_08,56.96
2023-10-25,Scheme_08,57.17
2023-10-26,Scheme_08,57.22
2023-10-27,Scheme_08,57.38
2023-10-28,Scheme_08,57.39
2023-10-29,Scheme_08,57.57
2023-10-30,Scheme_08,57.49
2023-10-31,Scheme_08,57.59
2023-11-01,Scheme_08,57.16
2023-11-02,Scheme_08,56.97
2023-11-03,Scheme_08,56.79
2023-11-04,Scheme_08,56.7
2023-11-05,Scheme_08,56.44
2023-11-06,Scheme_08,56.3
2023-11-07,Scheme_08,55.86
2023-11-08,Scheme_08,56.05
2023-11-09,Scheme_08,56.04
2023-11-10,Scheme_08,55.55
2023-11-11,Scheme_08,55.32
2023-11-12,Scheme_08,55.44
2023-11-13,Scheme_08,55.3
2023-11-14,Scheme_08,55.11
2023-11-15,Scheme_08,55.11
2023-11-16,Scheme_08,55.23
2023-11-17,Scheme_08,54.82
2023-11-18,Scheme_08,55.0
2023-11-19,Scheme_08,54.78
2023-11-20,Scheme_08,54.8
2023-11-21,Scheme_08,54.81
2023-11-22,Scheme_08,54.67
2023-11-23,Scheme_08,54.38
2023-11-24,Scheme_08,54.32
2023-11-25,Scheme_08,54.82
2023-11-26,Scheme_08,54.44
2023-11-27,Scheme_08,54.96
2023-11-28,Scheme_08,54.91
2023-11-29,Scheme_08,54.94
2023-11-30,Scheme_08,54.63
2023-12-01,Scheme_08,54.42
2023-12-02,Scheme_08,54.29
2023-12-03,Scheme_08,53.99
2023-12-04,Scheme_08,53.95
2023-12-05,Scheme_08,53.85
2023-12-06,Scheme_08,54.43
2023-12-07,Scheme_08,54.1
2023-12-08,Scheme_08,54.15
2023-12-09,Scheme_08,54.24
2023-12-10,Scheme_08,53.94
2023-12-11,Scheme_08,54.17
2023-12-12,Scheme_08,54.07
2023-12-13,Scheme_08,53.34
2023-12-14,Scheme_08,53.56
2023-12-15,Scheme_08,53.24
2023-12-16,Scheme_08,52.95
2023-12-17,Scheme_08,53.17
2023-12-18,Scheme_08,53.09
2023-12-19,Scheme_08,53.38
2023-12-20,Scheme_08,53.77
2023-12-21,Scheme_08,53.59
2023-12-22,Scheme_08,53.85
2023-12-23,Scheme_08,53.65
2023-12-24,Scheme_08,54.34
2023-12-25,Scheme_08,54.15
2023-12-26,Scheme_08,54.48
2023-12-27,Scheme_08,54.75
2023-12-28,Scheme_08,54.86
2023-12-29,Scheme_08,54.68
2023-12-30,Scheme_08,54.66
